local_id,polo_id,polo_final,polo_unido,barrio,comuna
LOC012064,P017,P017,P017,Liniers,9.0
LOC012065,P017,P017,P017,Mataderos,9.0
LOC012066,P017,P017,P017,Liniers,9.0
LOC012067,P017,P017,P017,Mataderos,9.0
LOC012069,,,,Mataderos,9.0
LOC012070,,,,Mataderos,9.0
LOC012071,P012,P012,P012,Mataderos,9.0
LOC012073,P012,P012,P012,Mataderos,9.0
LOC012074,P012,P012,P012,Mataderos,9.0
LOC012075,,,,Mataderos,9.0
LOC012076,P012,P012,P012,Mataderos,9.0
LOC012077,P012,P012,P012,Mataderos,9.0
LOC012079,,,,Mataderos,9.0
LOC012080,,,,Mataderos,9.0
LOC012081,,,,Mataderos,9.0
LOC012083,,,,Mataderos,9.0
LOC012084,,,,Mataderos,9.0
LOC012085,,,,Mataderos,9.0
LOC012086,,,,Mataderos,9.0
LOC012087,,,,Mataderos,9.0
LOC012088,,,,Mataderos,9.0
LOC012089,,,,Parque Avellaneda,9.0
LOC012090,,,,Mataderos,9.0
LOC012091,,,,Mataderos,9.0
LOC012092,,,,Mataderos,9.0
LOC012093,P012,P012,P012,Mataderos,9.0
LOC012094,P012,P012,P012,Mataderos,9.0
LOC012095,P012,P012,P012,Mataderos,9.0
LOC012096,P012,P012,P012,Mataderos,9.0
LOC012097,P012,P012,P012,Mataderos,9.0
LOC012098,P012,P012,P012,Mataderos,9.0
LOC012099,P012,P012,P012,Mataderos,9.0
LOC012100,,,,Mataderos,9.0
LOC012102,,,,Mataderos,9.0
LOC012104,,,,Parque Avellaneda,9.0
LOC012105,,,,Parque Avellaneda,9.0
LOC012106,,,,Parque Avellaneda,9.0
LOC012107,,,,Parque Avellaneda,9.0
LOC012110,,,,Parque Avellaneda,9.0
LOC012111,,,,Villa Luro,10.0
LOC012113,,,,Villa Luro,10.0
LOC012114,,,,Mataderos,9.0
LOC012115,,,,Parque Avellaneda,9.0
LOC012116,,,,Mataderos,9.0
LOC012117,,,,Mataderos,9.0
LOC012118,,,,Liniers,9.0
LOC012119,,,,Liniers,9.0
LOC012121,,,,Liniers,9.0
LOC012123,,,,Liniers,9.0
LOC012124,P017,P017,P017,Liniers,9.0
LOC012125,,,,Liniers,9.0
LOC012126,P017,P017,P017,Liniers,9.0
LOC012127,,,,Liniers,9.0
LOC012128,P017,P017,P017,Liniers,9.0
LOC012129,P017,P017,P017,Liniers,9.0
LOC012130,,,,Liniers,9.0
LOC012131,,,,Liniers,9.0
LOC012132,,,,Liniers,9.0
LOC012133,,,,Liniers,9.0
LOC012134,P017,P017,P017,Liniers,9.0
LOC012136,,,,Liniers,9.0
LOC012137,P021,P021,P021,Liniers,9.0
LOC012138,P021,P021,P021,Liniers,9.0
LOC012139,P021,P021,P021,Liniers,9.0
LOC012140,,,,Liniers,9.0
LOC012141,,,,Liniers,9.0
LOC012142,,,,Liniers,9.0
LOC012143,,,,Liniers,9.0
LOC012145,P020,P020,P020,Villa Luro,10.0
LOC012146,P020,P020,P020,Villa Luro,10.0
LOC012147,P020,P020,P020,Villa Luro,10.0
LOC012148,P020,P020,P020,Villa Luro,10.0
LOC012149,P020,P020,P020,Villa Luro,10.0
LOC012150,P020,P020,P020,Villa Luro,10.0
LOC012151,P020,P020,P020,Villa Luro,10.0
LOC012152,P020,P020,P020,Villa Luro,10.0
LOC012153,P020,P020,P020,Villa Luro,10.0
LOC012154,P020,P020,P020,Villa Luro,10.0
LOC012155,P020,P020,P020,Liniers,9.0
LOC012156,P020,P020,P020,Villa Luro,10.0
LOC012157,P020,P020,P020,Villa Luro,10.0
LOC012158,P020,P020,P020,Villa Luro,10.0
LOC012159,P020,P020,P020,Villa Luro,10.0
LOC012160,P021,P021,P021,Liniers,9.0
LOC012161,P021,P021,P021,Liniers,9.0
LOC012162,,,,Versalles,10.0
LOC012164,,,,Versalles,10.0
LOC012166,,,,Liniers,9.0
LOC012167,,,,Versalles,10.0
LOC012169,,,,Versalles,10.0
LOC012170,,,,Versalles,10.0
LOC012171,,,,Versalles,10.0
LOC012172,,,,Villa Luro,10.0
LOC012173,,,,Villa Luro,10.0
LOC012174,P025,,,Villa Luro,10.0
LOC012176,,,,Velez Sarsfield,10.0
LOC012177,,,,Villa Luro,10.0
LOC012178,,,,Versalles,10.0
LOC012179,,,,Villa Luro,10.0
LOC012180,,,,Villa Luro,10.0
LOC012181,,,,Villa Luro,10.0
LOC012182,,,,Velez Sarsfield,10.0
LOC012183,,,,Velez Sarsfield,10.0
LOC012184,,,,Velez Sarsfield,10.0
LOC012186,,,,Villa Luro,10.0
LOC012187,,,,Villa Luro,10.0
LOC012188,,,,Villa Luro,10.0
LOC012189,,,,Velez Sarsfield,10.0
LOC012190,,,,Velez Sarsfield,10.0
LOC012191,,,,Velez Sarsfield,10.0
LOC012193,,,,Velez Sarsfield,10.0
LOC012194,,,,Velez Sarsfield,10.0
LOC012195,,,,Velez Sarsfield,10.0
LOC012196,,,,Velez Sarsfield,10.0
LOC012197,,,,Velez Sarsfield,10.0
LOC012198,P031,P031,P031,Velez Sarsfield,10.0
LOC012199,P031,P031,P031,Floresta,10.0
LOC012200,,,,Velez Sarsfield,10.0
LOC012201,,,,Velez Sarsfield,10.0
LOC012202,,,,Velez Sarsfield,10.0
LOC012203,,,,Velez Sarsfield,10.0
LOC012204,P042,P042,P042,Velez Sarsfield,10.0
LOC012205,P042,P042,P042,Velez Sarsfield,10.0
LOC012206,,,,Velez Sarsfield,10.0
LOC012207,P042,P042,P042,Velez Sarsfield,10.0
LOC012209,P042,P042,P042,Velez Sarsfield,10.0
LOC012211,P042,P042,P042,Velez Sarsfield,10.0
LOC012213,P042,P042,P042,Velez Sarsfield,10.0
LOC012214,P042,P042,P042,Velez Sarsfield,10.0
LOC012215,P042,P042,P042,Velez Sarsfield,10.0
LOC012218,P020,P020,P020,Villa Luro,10.0
LOC012219,P020,P020,P020,Villa Luro,10.0
LOC012220,P020,P020,P020,Villa Luro,10.0
LOC012221,P020,P020,P020,Villa Luro,10.0
LOC012222,P020,P020,P020,Villa Luro,10.0
LOC012223,,,,Villa Luro,10.0
LOC012224,P020,P020,P020,Villa Luro,10.0
LOC012226,,,,Villa Luro,10.0
LOC012227,,,,Villa Luro,10.0
LOC012228,,,,Villa Luro,10.0
LOC012229,,,,Villa Luro,10.0
LOC012230,,,,Villa Luro,10.0
LOC012231,,,,Villa Luro,10.0
LOC012233,P009,P009,P009,Velez Sarsfield,10.0
LOC012234,,,,Parque Avellaneda,9.0
LOC012236,P009,P009,P009,Velez Sarsfield,10.0
LOC012237,P009,P009,P009,Parque Avellaneda,9.0
LOC012239,P009,P009,P009,Parque Avellaneda,9.0
LOC012240,,,,Flores,7.0
LOC012241,,,,Parque Avellaneda,9.0
LOC012242,,,,Parque Avellaneda,9.0
LOC012244,,,,Floresta,10.0
LOC012245,,,,Floresta,10.0
LOC012246,,,,Floresta,10.0
LOC012247,,,,Floresta,10.0
LOC012248,,,,Floresta,10.0
LOC012249,P009,P009,P009,Floresta,10.0
LOC012251,P009,P009,P009,Parque Avellaneda,9.0
LOC012252,,,,Parque Avellaneda,9.0
LOC012253,P009,P009,P009,Parque Avellaneda,9.0
LOC012254,P009,P009,P009,Velez Sarsfield,10.0
LOC012255,P042,P042,P042,Velez Sarsfield,10.0
LOC012256,P042,P042,P042,Floresta,10.0
LOC012257,P041,P041,P041,Floresta,10.0
LOC012258,P041,P041,P041,Floresta,10.0
LOC012260,P041,P041,P041,Floresta,10.0
LOC012262,,,,Floresta,10.0
LOC012263,,,,Floresta,10.0
LOC012264,,,,Floresta,10.0
LOC012265,,,,Floresta,10.0
LOC012266,,,,Floresta,10.0
LOC012267,,,,Floresta,10.0
LOC012268,,,,Floresta,10.0
LOC012269,,,,Floresta,10.0
LOC012270,P041,P041,P041,Floresta,10.0
LOC012271,,,,Floresta,10.0
LOC012272,,,,Floresta,10.0
LOC012273,P041,P041,P041,Floresta,10.0
LOC012274,P041,P041,P041,Floresta,10.0
LOC012275,P041,P041,P041,Floresta,10.0
LOC012276,P041,P041,P041,Flores,7.0
LOC012278,P041,P041,P041,Floresta,10.0
LOC012279,,,,Flores,7.0
LOC012280,P059,P059,P059,Flores,7.0
LOC012281,,,,Flores,7.0
LOC012282,P059,P059,P059,Flores,7.0
LOC012284,P059,P059,P059,Flores,7.0
LOC012285,P059,P059,P059,Flores,7.0
LOC012286,,,,Flores,7.0
LOC012287,,,,Flores,7.0
LOC012288,,,,Flores,7.0
LOC012289,,,,Flores,7.0
LOC012290,,,,Flores,7.0
LOC012291,P041,P041,P041,Floresta,10.0
LOC012292,,,,Floresta,10.0
LOC012293,,,,Floresta,10.0
LOC012294,,,,Flores,7.0
LOC012296,,,,Flores,7.0
LOC012297,,,,Flores,7.0
LOC012298,,,,Flores,7.0
LOC012300,,,,Flores,7.0
LOC012302,P061,P061,P061,Flores,7.0
LOC012303,,,,Flores,7.0
LOC012305,,,,Flores,7.0
LOC012307,P061,P061,P061,Flores,7.0
LOC012308,P061,P061,P061,Flores,7.0
LOC012309,P061,P061,P061,Flores,7.0
LOC012311,P060,P060,P060,Flores,7.0
LOC012312,P060,P060,P060,Flores,7.0
LOC012313,P060,P060,P060,Flores,7.0
LOC012314,,,,Flores,7.0
LOC012315,,,,Flores,7.0
LOC012316,,,,Flores,7.0
LOC012317,,,,Flores,7.0
LOC012318,,,,Flores,7.0
LOC012319,,,,Flores,7.0
LOC012320,P058,P058,P058,Flores,7.0
LOC012321,P058,P058,P058,Flores,7.0
LOC012323,,,,Flores,7.0
LOC012324,,,,Flores,7.0
LOC012325,P058,P058,P058,Flores,7.0
LOC012328,P058,P058,P058,Flores,7.0
LOC012329,,,,Caballito,6.0
LOC012330,,,,Flores,7.0
LOC012331,,,,Flores,7.0
LOC012332,,,,Flores,7.0
LOC012333,,,,Caballito,6.0
LOC012334,,,,Caballito,6.0
LOC012335,,,,Caballito,6.0
LOC012336,,,,Caballito,6.0
LOC012337,,,,Parque Chacabuco,7.0
LOC012339,,,,Flores,7.0
LOC012340,,,,Parque Chacabuco,7.0
LOC012342,,,,Parque Chacabuco,7.0
LOC012343,,,,Parque Chacabuco,7.0
LOC012344,,,,Flores,7.0
LOC012345,,,,Parque Chacabuco,7.0
LOC012346,,,,Parque Chacabuco,7.0
LOC012347,,,,Parque Chacabuco,7.0
LOC012348,,,,Flores,7.0
LOC012349,,,,Flores,7.0
LOC012350,,,,Flores,7.0
LOC012351,,,,Flores,7.0
LOC012352,,,,Flores,7.0
LOC012353,,,,Flores,7.0
LOC012354,,,,Flores,7.0
LOC012356,,,,Flores,7.0
LOC012357,,,,Flores,7.0
LOC012358,,,,Flores,7.0
LOC012359,P014,P014,P014,Flores,7.0
LOC012361,P014,P014,P014,Flores,7.0
LOC012362,P014,P014,P014,Flores,7.0
LOC012363,P014,P014,P014,Flores,7.0
LOC012364,P014,P014,P014,Flores,7.0
LOC012366,,,,Flores,7.0
LOC012368,,,,Flores,7.0
LOC012371,,,,Flores,7.0
LOC012373,,,,Flores,7.0
LOC012374,,,,Flores,7.0
LOC012375,,,,Parque Avellaneda,9.0
LOC012376,P014,P014,P014,Parque Avellaneda,9.0
LOC012377,P014,P014,P014,Flores,7.0
LOC012378,P014,P014,P014,Flores,7.0
LOC012379,,,,Flores,7.0
LOC012380,,,,Flores,7.0
LOC012381,,,,Parque Avellaneda,9.0
LOC012383,,,,Parque Avellaneda,9.0
LOC012384,,,,Parque Avellaneda,9.0
LOC012385,,,,Parque Avellaneda,9.0
LOC012387,P014,P014,P014,Parque Avellaneda,9.0
LOC012388,,,,Parque Avellaneda,9.0
LOC012389,,,,Parque Avellaneda,9.0
LOC012390,P004,P004,P004,Parque Avellaneda,9.0
LOC012391,,,,Parque Avellaneda,9.0
LOC012392,P004,P004,P004,Parque Avellaneda,9.0
LOC012394,P004,P004,P004,Parque Avellaneda,9.0
LOC012395,P004,P004,P004,Parque Avellaneda,9.0
LOC012396,,,,Flores,7.0
LOC012397,,,,Flores,7.0
LOC012398,,,,Flores,7.0
LOC012399,,,,Villa Soldati,8.0
LOC012400,,,,Villa Soldati,8.0
LOC012401,,,,Villa Soldati,8.0
LOC012402,,,,Flores,7.0
LOC012403,,,,Flores,7.0
LOC012404,,,,Nueva Pompeya,4.0
LOC012405,,,,Nueva Pompeya,4.0
LOC012406,,,,Nueva Pompeya,4.0
LOC012407,,,,Nueva Pompeya,4.0
LOC012408,,,,Nueva Pompeya,4.0
LOC012409,P024,P024,P024,Nueva Pompeya,4.0
LOC012410,P024,P024,P024,Nueva Pompeya,4.0
LOC012411,P024,P024,P024,Nueva Pompeya,4.0
LOC012412,P024,P024,P024,Nueva Pompeya,4.0
LOC012413,,,,Nueva Pompeya,4.0
LOC012414,,,,Nueva Pompeya,4.0
LOC012415,P024,P024,P024,Nueva Pompeya,4.0
LOC012416,P024,P024,P024,Nueva Pompeya,4.0
LOC012417,P024,P024,P024,Nueva Pompeya,4.0
LOC012418,,,,Nueva Pompeya,4.0
LOC012419,,,,Nueva Pompeya,4.0
LOC012420,,,,Nueva Pompeya,4.0
LOC012421,,,,Nueva Pompeya,4.0
LOC012422,,,,Nueva Pompeya,4.0
LOC012424,P024,P024,P024,Nueva Pompeya,4.0
LOC012425,P024,P024,P024,Nueva Pompeya,4.0
LOC012426,P024,P024,P024,Nueva Pompeya,4.0
LOC012427,P024,P024,P024,Nueva Pompeya,4.0
LOC012428,P024,P024,P024,Nueva Pompeya,4.0
LOC012429,P024,P024,P024,Nueva Pompeya,4.0
LOC012430,P024,P024,P024,Nueva Pompeya,4.0
LOC012431,P024,P024,P024,Nueva Pompeya,4.0
LOC012433,P024,P024,P024,Nueva Pompeya,4.0
LOC012434,P024,P024,P024,Nueva Pompeya,4.0
LOC012435,,,,Nueva Pompeya,4.0
LOC012436,P024,P024,P024,Nueva Pompeya,4.0
LOC012437,P024,P024,P024,Nueva Pompeya,4.0
LOC012438,P024,P024,P024,Nueva Pompeya,4.0
LOC012439,P024,P024,P024,Nueva Pompeya,4.0
LOC012440,P024,P024,P024,Nueva Pompeya,4.0
LOC012442,P024,P024,P024,Nueva Pompeya,4.0
LOC012443,,,,Nueva Pompeya,4.0
LOC012444,,,,Nueva Pompeya,4.0
LOC012448,,,,Nueva Pompeya,4.0
LOC012449,,,,Parque Chacabuco,7.0
LOC012451,,,,Parque Chacabuco,7.0
LOC012452,,,,Parque Chacabuco,7.0
LOC012453,,,,Parque Chacabuco,7.0
LOC012454,,,,Nueva Pompeya,4.0
LOC012455,,,,Nueva Pompeya,4.0
LOC012456,,,,Nueva Pompeya,4.0
LOC012457,,,,Nueva Pompeya,4.0
LOC012459,,,,Flores,7.0
LOC012460,,,,Flores,7.0
LOC012462,,,,Flores,7.0
LOC012464,,,,Flores,7.0
LOC012465,,,,Flores,7.0
LOC012466,,,,Flores,7.0
LOC012467,,,,Flores,7.0
LOC012468,,,,Flores,7.0
LOC012469,,,,Flores,7.0
LOC012470,,,,Flores,7.0
LOC012471,,,,Flores,7.0
LOC012472,,,,Flores,7.0
LOC012473,,,,Flores,7.0
LOC012474,,,,Parque Chacabuco,7.0
LOC012476,,,,Flores,7.0
LOC012477,,,,Parque Chacabuco,7.0
LOC012478,,,,Parque Chacabuco,7.0
LOC012479,,,,Flores,7.0
LOC012480,,,,Flores,7.0
LOC012481,,,,Parque Chacabuco,7.0
LOC012482,,,,Nueva Pompeya,4.0
LOC012484,,,,Parque Chacabuco,7.0
LOC012485,,,,Parque Chacabuco,7.0
LOC012486,,,,Parque Chacabuco,7.0
LOC012487,,,,Parque Chacabuco,7.0
LOC012488,,,,Parque Chacabuco,7.0
LOC012489,,,,Parque Chacabuco,7.0
LOC012490,P015,P015,P015,Parque Chacabuco,7.0
LOC012491,P015,P015,P015,Parque Chacabuco,7.0
LOC012495,P015,P015,P015,Parque Chacabuco,7.0
LOC012496,,,,Parque Chacabuco,7.0
LOC012497,,,,Parque Chacabuco,7.0
LOC012498,,,,Parque Chacabuco,7.0
LOC012499,,,,Parque Chacabuco,7.0
LOC012502,,,,Parque Chacabuco,7.0
LOC012503,,,,Parque Chacabuco,7.0
LOC012504,,,,Parque Chacabuco,7.0
LOC012505,,,,Parque Chacabuco,7.0
LOC012507,,,,Parque Chacabuco,7.0
LOC012508,,,,Parque Chacabuco,7.0
LOC012509,,,,Parque Chacabuco,7.0
LOC012510,,,,Parque Chacabuco,7.0
LOC012511,,,,Parque Chacabuco,7.0
LOC012513,,,,Parque Chacabuco,7.0
LOC012514,,,,Caballito,6.0
LOC012515,,,,Caballito,6.0
LOC012516,,,,Caballito,6.0
LOC012517,,,,Caballito,6.0
LOC012518,,,,Caballito,6.0
LOC012519,,,,Parque Chacabuco,7.0
LOC012520,,,,Parque Chacabuco,7.0
LOC012521,,,,Parque Chacabuco,7.0
LOC012522,,,,Parque Chacabuco,7.0
LOC012523,,,,Parque Chacabuco,7.0
LOC012525,,,,Parque Chacabuco,7.0
LOC012526,,,,Parque Chacabuco,7.0
LOC012528,,,,Parque Chacabuco,7.0
LOC012529,,,,Parque Chacabuco,7.0
LOC012530,,,,Parque Chacabuco,7.0
LOC012531,P015,P015,P015,Parque Chacabuco,7.0
LOC012532,P015,P015,P015,Parque Chacabuco,7.0
LOC012533,P015,P015,P015,Parque Chacabuco,7.0
LOC012534,P015,P015,P015,Parque Chacabuco,7.0
LOC012535,,,,Parque Chacabuco,7.0
LOC012536,,,,Boedo,5.0
LOC012537,,,,Boedo,5.0
LOC012538,,,,Boedo,5.0
LOC012539,,,,Boedo,5.0
LOC012540,,,,Parque Chacabuco,7.0
LOC012541,,,,Parque Chacabuco,7.0
LOC012542,P053,P053,P053,Boedo,5.0
LOC012543,P053,P053,P053,Parque Chacabuco,7.0
LOC012544,,,,Parque Chacabuco,7.0
LOC012545,,,,Boedo,5.0
LOC012546,,,,Boedo,5.0
LOC012547,,,,Boedo,5.0
LOC012548,P029,P029,P029,Boedo,5.0
LOC012550,P029,P029,P029,Boedo,5.0
LOC012551,P029,P029,P029,Boedo,5.0
LOC012553,,,,Boedo,5.0
LOC012555,P029,P029,P029,Boedo,5.0
LOC012556,,,,Boedo,5.0
LOC012558,P029,P029,P029,Boedo,5.0
LOC012559,P029,P029,P029,Boedo,5.0
LOC012560,P029,P029,P029,Boedo,5.0
LOC012561,P029,P029,P029,Boedo,5.0
LOC012562,P029,P029,P029,Boedo,5.0
LOC012563,,,,Boedo,5.0
LOC012565,P029,P029,P029,Boedo,5.0
LOC012566,P027,P027,P027,Nueva Pompeya,4.0
LOC012567,P027,P027,P027,Nueva Pompeya,4.0
LOC012568,P027,P027,P027,Nueva Pompeya,4.0
LOC012569,P027,P027,P027,Boedo,5.0
LOC012570,P027,P027,P027,Boedo,5.0
LOC012571,P027,P027,P027,Boedo,5.0
LOC012572,,,,Boedo,5.0
LOC012573,,,,Boedo,5.0
LOC012574,,,,Boedo,5.0
LOC012575,,,,Parque Chacabuco,7.0
LOC012576,,,,Boedo,5.0
LOC012578,,,,Parque Chacabuco,7.0
LOC012579,,,,Parque Chacabuco,7.0
LOC012581,,,,Parque Chacabuco,7.0
LOC012582,,,,Parque Chacabuco,7.0
LOC012583,,,,Boedo,5.0
LOC012584,,,,Nueva Pompeya,4.0
LOC012585,,,,Parque Chacabuco,7.0
LOC012586,,,,Nueva Pompeya,4.0
LOC012587,,,,Parque Chacabuco,7.0
LOC012588,,,,Parque Chacabuco,7.0
LOC012589,,,,Parque Chacabuco,7.0
LOC012590,,,,Parque Chacabuco,7.0
LOC012591,,,,Parque Chacabuco,7.0
LOC012592,,,,Parque Chacabuco,7.0
LOC012594,,,,Nueva Pompeya,4.0
LOC012595,,,,Nueva Pompeya,4.0
LOC012596,P027,P027,P027,Nueva Pompeya,4.0
LOC012597,P027,P027,P027,Nueva Pompeya,4.0
LOC012598,P027,P027,P027,Nueva Pompeya,4.0
LOC012599,,,,Nueva Pompeya,4.0
LOC012600,,,,Parque Patricios,4.0
LOC012601,P027,P027,P027,Nueva Pompeya,4.0
LOC012602,,,,Parque Patricios,4.0
LOC012603,P027,P027,P027,Parque Patricios,4.0
LOC012604,,,,Parque Patricios,4.0
LOC012605,P027,P027,P027,Parque Patricios,4.0
LOC012606,P027,P027,P027,Parque Patricios,4.0
LOC012608,P027,P027,P027,Parque Patricios,4.0
LOC012609,P027,P027,P027,Parque Patricios,4.0
LOC012610,P027,P027,P027,Parque Patricios,4.0
LOC012611,P027,P027,P027,Parque Patricios,4.0
LOC012612,P027,P027,P027,Parque Patricios,4.0
LOC012613,P027,P027,P027,Parque Patricios,4.0
LOC012615,P027,P027,P027,Parque Patricios,4.0
LOC012616,P027,P027,P027,Parque Patricios,4.0
LOC012617,P027,P027,P027,Parque Patricios,4.0
LOC012618,P027,P027,P027,Parque Patricios,4.0
LOC012619,P027,P027,P027,Boedo,5.0
LOC012620,P027,P027,P027,Parque Patricios,4.0
LOC012621,P027,P027,P027,Parque Patricios,4.0
LOC012622,P027,P027,P027,Parque Patricios,4.0
LOC012623,P027,P027,P027,Parque Patricios,4.0
LOC012624,,,,Parque Patricios,4.0
LOC012626,,,,Parque Patricios,4.0
LOC012627,,,,Parque Patricios,4.0
LOC012629,,,,Parque Patricios,4.0
LOC012630,,,,Parque Patricios,4.0
LOC012631,,,,Parque Patricios,4.0
LOC012632,,,,Parque Patricios,4.0
LOC012633,,,,Parque Patricios,4.0
LOC012634,,,,Parque Patricios,4.0
LOC012635,,,,Parque Patricios,4.0
LOC012636,,,,Parque Patricios,4.0
LOC012637,,,,Parque Patricios,4.0
LOC012638,,,,San Cristobal,3.0
LOC012640,P019,P019,P019,Parque Patricios,4.0
LOC012641,,,,Parque Patricios,4.0
LOC012642,,,,Parque Patricios,4.0
LOC012643,,,,Parque Patricios,4.0
LOC012644,,,,Parque Patricios,4.0
LOC012645,P026,P026,P026,Parque Patricios,4.0
LOC012646,P026,P026,P026,Barracas,4.0
LOC012647,P026,P026,P026,Barracas,4.0
LOC012648,P026,P026,P026,Constitucion,1.0
LOC012649,P026,P026,P026,Parque Patricios,4.0
LOC012650,P026,P026,P026,Parque Patricios,4.0
LOC012651,P026,P026,P026,Constitucion,1.0
LOC012652,P026,P026,P026,Parque Patricios,4.0
LOC012653,P026,P026,P026,Parque Patricios,4.0
LOC012654,P051,P051,P051,Constitucion,1.0
LOC012655,P051,P051,P051,Constitucion,1.0
LOC012656,,,,Constitucion,1.0
LOC012658,,,,Constitucion,1.0
LOC012659,,,,Constitucion,1.0
LOC012660,,,,Constitucion,1.0
LOC012661,P051,P051,P051,Constitucion,1.0
LOC012662,P051,P051,P051,Constitucion,1.0
LOC012664,P051,P051,P051,Constitucion,1.0
LOC012665,,,,Barracas,4.0
LOC012667,,,,Barracas,4.0
LOC012668,,,,Constitucion,1.0
LOC012669,,,,Barracas,4.0
LOC012671,,,,Barracas,4.0
LOC012672,,,,Barracas,4.0
LOC012673,,,,Barracas,4.0
LOC012674,,,,Parque Patricios,4.0
LOC012675,,,,Barracas,4.0
LOC012676,,,,Barracas,4.0
LOC012677,,,,Barracas,4.0
LOC012678,,,,Barracas,4.0
LOC012679,,,,Barracas,4.0
LOC012680,,,,Barracas,4.0
LOC012681,,,,Barracas,4.0
LOC012682,,,,Barracas,4.0
LOC012685,P008,P008,P008,Barracas,4.0
LOC012686,P008,P008,P008,Barracas,4.0
LOC012687,P008,P008,P008,Barracas,4.0
LOC012688,P008,P008,P008,Barracas,4.0
LOC012689,P008,P008,P008,Barracas,4.0
LOC012690,,,,Barracas,4.0
LOC012691,,,,Barracas,4.0
LOC012693,,,,Barracas,4.0
LOC012694,,,,Barracas,4.0
LOC012696,,,,Barracas,4.0
LOC012697,,,,Parque Patricios,4.0
LOC012698,,,,Parque Patricios,4.0
LOC012699,,,,Parque Patricios,4.0
LOC012700,,,,Nueva Pompeya,4.0
LOC012701,,,,Nueva Pompeya,4.0
LOC012703,,,,Barracas,4.0
LOC012706,,,,Barracas,4.0
LOC012707,,,,Barracas,4.0
LOC012708,,,,Barracas,4.0
LOC012709,,,,Barracas,4.0
LOC012710,,,,Nueva Pompeya,4.0
LOC012711,P024,P024,P024,Nueva Pompeya,4.0
LOC012712,,,,Nueva Pompeya,4.0
LOC012713,,,,Nueva Pompeya,4.0
LOC012714,,,,Nueva Pompeya,4.0
LOC012715,P024,P024,P024,Nueva Pompeya,4.0
LOC012716,,,,Nueva Pompeya,4.0
LOC012717,,,,Barracas,4.0
LOC012718,,,,Barracas,4.0
LOC012719,,,,Barracas,4.0
LOC012720,,,,Barracas,4.0
LOC012721,,,,Barracas,4.0
LOC012723,,,,Barracas,4.0
LOC012724,,,,Barracas,4.0
LOC012725,,,,Barracas,4.0
LOC012726,,,,Barracas,4.0
LOC012727,,,,Barracas,4.0
LOC012730,P008,P008,P008,Barracas,4.0
LOC012731,P008,P008,P008,Barracas,4.0
LOC012732,,,,Barracas,4.0
LOC012733,,,,Barracas,4.0
LOC012734,,,,Barracas,4.0
LOC012736,,,,Barracas,4.0
LOC012737,,,,Barracas,4.0
LOC012738,,,,Barracas,4.0
LOC012739,,,,Barracas,4.0
LOC012740,,,,Nueva Pompeya,4.0
LOC012741,P024,P024,P024,Nueva Pompeya,4.0
LOC012742,,,,Villa Soldati,8.0
LOC012743,,,,Nueva Pompeya,4.0
LOC012744,,,,Nueva Pompeya,4.0
LOC012746,P002,P002,P002,Villa Soldati,8.0
LOC012747,P002,P002,P002,Villa Soldati,8.0
LOC012748,P002,P002,P002,Villa Soldati,8.0
LOC012749,P002,P002,P002,Villa Soldati,8.0
LOC012751,P002,P002,P002,Villa Soldati,8.0
LOC012753,P002,P002,P002,Villa Soldati,8.0
LOC012755,,,,Villa Soldati,8.0
LOC012756,,,,Villa Soldati,8.0
LOC012757,,,,Villa Soldati,8.0
LOC012758,P002,P002,P002,Villa Soldati,8.0
LOC012759,P002,P002,P002,Villa Soldati,8.0
LOC012760,P002,P002,P002,Villa Soldati,8.0
LOC012761,,,,Villa Soldati,8.0
LOC012763,,,,Monte Castro,10.0
LOC012764,P025,P025-2,P025-2,Monte Castro,10.0
LOC012765,P025,P025-2,P025-2,Monte Castro,10.0
LOC012766,P025,P025-2,P025-2,Monte Castro,10.0
LOC012767,P025,,,Monte Castro,10.0
LOC012768,P010,P010,P010,Velez Sarsfield,10.0
LOC012769,P010,P010,P010,Velez Sarsfield,10.0
LOC012770,P010,P010,P010,Floresta,10.0
LOC012772,P031,P031,P031,Floresta,10.0
LOC012773,P031,P031,P031,Floresta,10.0
LOC012774,P031,P031,P031,Floresta,10.0
LOC012777,,,,Velez Sarsfield,10.0
LOC012778,,,,Velez Sarsfield,10.0
LOC012780,,,,Velez Sarsfield,10.0
LOC012782,P052,P052,P052,Floresta,10.0
LOC012783,,,,Floresta,10.0
LOC012784,P052,P052,P052,Floresta,10.0
LOC012785,P052,P052,P052,Floresta,10.0
LOC012786,P052,P052,P052,Floresta,10.0
LOC012787,P052,P052,P052,Floresta,10.0
LOC012790,,,,Floresta,10.0
LOC012791,,,,Flores,7.0
LOC012792,,,,Flores,7.0
LOC012793,,,,Flores,7.0
LOC012794,,,,Flores,7.0
LOC012795,,,,Flores,7.0
LOC012796,,,,Flores,7.0
LOC012797,,,,Flores,7.0
LOC012798,,,,Flores,7.0
LOC012799,P059,P059,P059,Flores,7.0
LOC012800,P061,P061,P061,Flores,7.0
LOC012801,P061,P061,P061,Flores,7.0
LOC012802,P061,P061,P061,Flores,7.0
LOC012803,P058,P058,P058,Flores,7.0
LOC012804,P060,P060,P060,Flores,7.0
LOC012805,P060,P060,P060,Flores,7.0
LOC012807,,,,Caballito,6.0
LOC012810,,,,Flores,7.0
LOC012814,,,,Flores,7.0
LOC012815,P061,P061,P061,Flores,7.0
