polo_uid,legacy_id,polo_nombre,referente_id,nombre,categoria_referente,categoria_visual,simbolo_visual,subcategoria,direccion,lat,lon,barrio,comuna,estado_vigencia,fecha_verificacion,reconocimiento,fuente,nivel_confianza,motivo_inclusion,asignacion_metodo,estado_trazabilidad_asignacion,fuente_asignacion_individualizada,posicion,clasificacion_propuesta,publicable_en_panel_territorial,tratamiento_editorial_post_auditoria,dist_borde_m_recalculada,dist_fuera_m_recalculada,cae_dentro_de,polo_mas_cercano,n_polos_del_referente,fundamento,recomendacion_editorial,tratamiento_en_ficha,bloque_en_ficha,alerta,es_icono_principal,estado_icono_principal,puntaje_icono_principal_propuesto,elegible_icono_principal_propuesto,regla_icono_principal,es_ancla,observaciones,fuera_geometria,cerca_borde_50m,distancia_borde_m,relacion_espacial,relacion_espacial_etiqueta,umbral_relacion_espacial_m
POLO-Z47,Z47,Monserrat y Congreso,HITO-H035,Café Tortoni,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 825,-34.608824,-58.37813,Monserrat,Comuna 1,OPERATIVO,2026-05-26,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,65.75,0.0,,POLO-Z47,2,"El punto está adentro del polígono, a 65.8 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,65.75,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-DIR-027,Centro Asturiano de Buenos Aires,institución/comunidad gastronómica,Referente documentado,HEXAGON,casa regional con comedor en funciones,Solis 475,-34.614553,-58.39043,Monserrat,Comuna 1,SIN_VERIFICAR,,casa regional con comedor en funciones,hitos_nuevos_monserrat.csv,media,referente documentado; asignación documento,DOCUMENTO,ANTECEDENTE_LOCAL_PARCIAL,"desde_cowork/evidencia_2026/hitos_nuevos_monserrat.csv; antecedente local de identidad territorial, sin cita pública completa vinculada a la relación R22",EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,732.025,732.025,,POLO-R12,1,El punto está a 732 m del borde de POLO-Z47 y POLO-R12 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,NO_MENCIONADO,,,NO,PROPUESTA_NO_INSTITUCIONAL,35,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,732.025,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-DIR-028,Centro Laurak Bat (Restaurante Haritz),institución/comunidad gastronómica,Referente documentado,HEXAGON,casa regional con comedor en funciones,Av. Belgrano 1144,-34.613261,-58.382472,Monserrat,Comuna 1,SIN_VERIFICAR,,casa regional con comedor en funciones,hitos_nuevos_monserrat.csv,media,referente documentado; asignación documento,DOCUMENTO,ANTECEDENTE_LOCAL_PARCIAL,"desde_cowork/evidencia_2026/hitos_nuevos_monserrat.csv; antecedente local de identidad territorial, sin cita pública completa vinculada a la relación R22",EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,393.255,393.255,,POLO-R12,1,El punto está a 393 m del borde de POLO-Z47 y POLO-R12 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,NO_MENCIONADO,,,NO,PROPUESTA_NO_INSTITUCIONAL,35,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,393.255,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H008,EL COLONIAL,Bar Notable,Bar Notable,CIRCLE,,Av. Belgrano 599,-34.612552,-58.374516,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,374.546,374.546,,POLO-R12,1,El punto está a 375 m del borde de POLO-Z47 y POLO-R12 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,MENCIONADO_FUERA_DEL_PANEL,Lo que falta precisar; estado de los referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,374.546,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-ICO-002,El Imparcial,Restaurante Icónico,Restaurante icónico,SQUARE,,"YRIGOYEN, HIPOLITO 1201",-34.609741,-58.383634,Monserrat,Comuna 1,SIN_VERIFICAR,2026-07-07,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/el-imparcial,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,3.744,0.0,,POLO-Z47,2,"El punto está adentro del polígono, a 3.7 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes; un dato,,NO,PROPUESTA_NO_INSTITUCIONAL,59,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,3.744,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H053,El Querandi,Bar Notable,Bar Notable,CIRCLE,,Peru 302,-34.611647,-58.374749,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,272.639,272.639,POLO-R12,POLO-R12,2,"El punto cae adentro de POLO-R12, polo al que este referente también está asignado. Para POLO-Z47 queda a 273 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",MENCIONADO_FUERA_DEL_PANEL,Lo que falta precisar; estado de los referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,272.639,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-ICO-005,El Tropezón,Restaurante Icónico,Restaurante icónico,SQUARE,,CALLAO AV. 248,-34.606226,-58.392259,Balvanera,Comuna 3,SIN_VERIFICAR,,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/el-tropezon,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,730.9,730.9,,POLO-R02,2,El punto está a 731 m del borde de POLO-Z47 y POLO-R02 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,MENCIONADO_FUERA_DEL_PANEL,estado de los referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,49,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,730.9,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-DIR-026,Gran Café Gardel,cafetería histórica,Referente documentado,HEXAGON,trayectoria documentada sin registro oficial,ochava Av. Entre Ríos e Independencia,-34.618158,-58.3917,Balvanera,Comuna 3,OPERATIVO,2025-01-05,trayectoria documentada sin registro oficial,hitos_nuevos_monserrat.csv,media,referente documentado; asignación documento,DOCUMENTO,ANTECEDENTE_LOCAL_PARCIAL,"desde_cowork/evidencia_2026/hitos_nuevos_monserrat.csv; antecedente local de identidad territorial, sin cita pública completa vinculada a la relación R22",EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,1116.258,1116.258,,POLO-R12,1,El punto está a 1116 m del borde de POLO-Z47 y POLO-R12 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,MENCIONADO_FUERA_DEL_PANEL,estado de los referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,35,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,1116.258,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H070,LA PUERTO RICO,Bar Notable,Bar Notable,CIRCLE,,Alsina 420,-34.610196,-58.372381,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,160.271,160.271,POLO-R12,POLO-R12,2,"El punto cae adentro de POLO-R12, polo al que este referente también está asignado. Para POLO-Z47 queda a 160 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",MENCIONADO_FUERA_DEL_PANEL,Lo que falta precisar; estado de los referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,160.271,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H060,La Academia,Bar Notable,Bar Notable,CIRCLE,,Montevideo 341,-34.60492,-58.389323,San Nicolas,Comuna 1,OPERATIVO,2025-06-19,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,584.547,584.547,POLO-R02,POLO-R02,2,"El punto cae adentro de POLO-R02, polo al que este referente también está asignado. Para POLO-Z47 queda a 585 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",NO_MENCIONADO,,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,584.547,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H073,London City,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 599,-34.608508,-58.37474,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,54.375,0.0,,POLO-Z47,1,"El punto está adentro del polígono, a 54.4 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,54.375,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z50,Z50,Barracas · Av. Montes de Oca,HITO-H052,El Progreso,Bar Notable,Bar Notable,CIRCLE,,Av. Montes de Oca 1700,-34.646536,-58.372916,Barracas,Comuna 4,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,8.46,0.0,,POLO-Z50,1,"El punto está adentro del polígono, a 8.5 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"Historia; Los Campeones**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,45,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,SI,8.46,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z50,Z50,Barracas · Av. Montes de Oca,HITO-DIR-014,Los Campeones,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Montes de Oca 856,-34.638058,-58.374593,Barracas,Comuna 4,SIN_VERIFICAR,2026-05-29,APYCE + GCBA (2026),https://turismo.buenosaires.gob.ar/es/gastronomico/los-campeones,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,100.2,0.0,,POLO-Z50,1,"El punto está adentro del polígono, a 100.2 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Historia; Los Campeones**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,43,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,NO,100.2,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z51,Z51,"Barracas · Iriarte, California y Vieytes",HITO-H076,Los Laureles,Bar Notable,Bar Notable,CIRCLE,,Av. Iriarte 2290,-34.64945,-58.37943,Barracas,Comuna 4,REABIERTO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,15.624,0.0,,POLO-Z51,1,"El punto está adentro del polígono, a 15.6 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"El Puentecito**, Vieytes 1895 — se; Lo que falta precisar; Una aclaración de escala; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,70,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,SI,15.624,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z52,Z52,La Boca · Almirante Brown y Necochea,HITO-DIR-010,Banchero,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Suarez 396,-34.635258,-58.358632,Boca,Comuna 4,SIN_VERIFICAR,,APYCE + GCBA (2025),https://turismo.buenosaires.gob.ar/es/gastronomico/banchero,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,24.57,0.0,,POLO-Z52,1,"El punto está adentro del polígono, a 24.6 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"Boca a Boca**, Av; Borde cerrado en esta publicación:; El borde dibujado se extendió en e; estado de los referentes; panel de referentes; reconocimiento oficial; seis hectáreas con tres locales** ",,SI,PROPUESTA_NO_INSTITUCIONAL,43,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,SI,24.57,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z52,Z52,La Boca · Almirante Brown y Necochea,HITO-H031,Café Roma,Bar Notable,Bar Notable,CIRCLE,,Olavarria 409,-34.636242,-58.358759,Boca,Comuna 4,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,97.297,0.0,,POLO-Z52,1,"El punto está adentro del polígono, a 97.3 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Boca a Boca**, Av; Borde cerrado en esta publicación:; Café Roma**, Olavarría 409, Bar No; El borde dibujado se extendió en e; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,45,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,NO,97.297,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z52,Z52,La Boca · Almirante Brown y Necochea,HITO-H062,La Buena Medida,Bar Notable,Bar Notable,CIRCLE,,Suarez 101,-34.633746,-58.355061,Boca,Comuna 4,CERRADO,2025-10,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,14.145,0.0,,POLO-Z52,1,"El punto está adentro del polígono, a 14.1 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,Borde cerrado en esta publicación:; El borde dibujado se extendió en e; bajas registradas; panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,45,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,SI,14.145,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z53,Z53,La Boca · Caminito y Vuelta de Rocha,HITO-H069,LA PERLA,Bar Notable,Bar Notable,CIRCLE,,Av. Don Pedro de Mendoza 1899,-34.639338,-58.361731,Boca,Comuna 4,OPERATIVO,2026-05-20,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,27.758,0.0,,POLO-Z53,1,"El punto está adentro del polígono, a 27.8 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"Alcance de estas cifras; La Perla de Caminito**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,70,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,SI,27.758,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-MIC-013,ANAFE,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,Virrey Avilés 3216,-34.573892,-58.458955,Colegiales,Comuna 13,SIN_VERIFICAR,,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/anafe,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,226.596,0.0,,SYS-CHACAGIALES,1,"El punto está adentro del polígono, a 226.6 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,33,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,NO,226.596,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-MIC-012,Ajo Negro - Mar de Tapas,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,Avenida Córdoba 6237,-34.583019,-58.448034,Chacarita,Comuna 15,SIN_VERIFICAR,,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/ajo-negro-mar-de-tapas,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,20.043,0.0,,SYS-CHACAGIALES,1,"El punto está adentro del polígono, a 20.0 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,33,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,SI,20.043,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-ICO-001,Albamonte Ristorante,Restaurante Icónico,Restaurante icónico,SQUARE,,CORRIENTES AV. 6735,-34.587694,-58.453078,Chacarita,Comuna 15,SIN_VERIFICAR,2026-08-08,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/albamonte-ristorante,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,221.702,0.0,,SYS-CHACAGIALES,1,"El punto está adentro del polígono, a 221.7 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Bar Conde**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,39,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,NO,221.702,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-MIC-018,Anchoíta,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Juan Ramírez de Velasco 1520,-34.589461,-58.445298,Chacarita,Comuna 15,SIN_VERIFICAR,2026-08-08,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/anchoita,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,122.021,0.0,,SYS-CHACAGIALES,1,"El punto está adentro del polígono, a 122.0 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Bar Conde**, Av; panel de referentes",,NO,PROPUESTA_NO_INSTITUCIONAL,33,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,NO,122.021,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-H010,Bar Conde,Bar Notable,Bar Notable,CIRCLE,,Federico Lacroze 3193,-34.577801,-58.449427,Colegiales,Comuna 13,OPERATIVO,2026-07-29,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,333.223,0.0,,SYS-CHACAGIALES,1,"El punto está adentro del polígono, a 333.2 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Bar Conde**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,333.223,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-H029,CAFE PALACIO,Bar Notable,Bar Notable,CIRCLE,,Av. Federico Lacroze 3901,-34.584401,-58.453574,Chacarita,Comuna 15,OPERATIVO,,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,181.464,0.0,,SYS-CHACAGIALES,1,"El punto está adentro del polígono, a 181.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Mercado de Pulgas**, Gral; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,45,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,NO,181.464,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-MIC-042,Osaka Concepción,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Concepción Arenal 2913,-34.578551,-58.441801,Colegiales,Comuna 13,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/osaka-concepcion,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,117.797,0.0,,SYS-CHACAGIALES,1,"El punto está adentro del polígono, a 117.8 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,33,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,NO,117.797,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-MIC-017,Picarón,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Avenida Dorrego 866,-34.591115,-58.447086,Chacarita,Comuna 15,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/picaron,alta,referente documentado; asignación geometria,GEOMETRIA,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,159.11,0.0,,SYS-CHACAGIALES,1,"El punto está adentro del polígono, a 159.1 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,33,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,NO,,NO,NO,159.11,DENTRO,referente dentro del polo,0 / 50 / 250
